epoch,step,test_loss,train_loss_step
0,49,,38.51589796935985
0,99,,42.41617992919165
0,149,,40.36462018629275
0,199,,42.34677406435062
0,249,,41.67273938714008
0,299,,35.91226363230963
0,349,,39.46315009800247
0,399,,42.7992934193112
0,449,,38.762027979240266
0,499,,46.23914184386259
0,549,,45.769311655761264
0,599,,40.54891479097462
0,635,40.36322765714157,
