epoch,step,test_loss,train_loss_step
0,49,,25.643798111631718
0,99,,21.708682853360155
0,149,,20.131509640425687
0,199,,24.00273193737553
0,249,,24.23470631534714
0,299,,18.774378096992972
0,349,,19.538404646953918
0,376,30.14132993039868,
