epoch,step,test_loss,train_loss_epoch,train_loss_step,val_loss
0,49,,,46.46110520818698,
0,99,,,41.3579568797019,
0,149,,,25.930638815807143,
0,199,,,22.222507892534438,
0,249,,,19.57088745966606,
0,299,,,17.810589538245786,
0,349,,,20.344048932480728,
0,399,,,16.959290357536688,
0,449,,,21.75268771887241,
0,499,,,20.426230638390606,
0,549,,,17.12699271255534,
0,599,,,14.893563248517982,
0,649,,,19.35131293061566,
0,699,,,14.526143486761502,
0,749,,,17.93643454418033,
0,799,,,16.555873364877943,
0,849,,,17.662960064192244,
0,899,,,16.51060991016716,
0,949,,,18.068794008962158,
0,999,,,17.156274075493997,
0,1049,,,17.449928066832463,
0,1099,,,15.145137987060643,
0,1149,,,15.815331047950675,
0,1199,,,19.102365360118313,
0,1249,,,17.621034474724095,
0,1299,,,20.467468228532155,
0,1349,,,19.283187429943833,
0,1399,,,15.44970093722624,
0,1449,,,16.838823067562398,
0,1499,,,17.292554795929114,
0,1549,,,15.695940961846322,
0,1599,,,15.733806200437352,
0,1649,,,14.171073501360413,
0,1669,,,,17.53618401429388
0,1669,,19.542861361068052,,
1,1699,,,17.301315308184655,
1,1749,,,20.652462963096795,
1,1799,,,15.8650021559148,
1,1849,,,14.895170194095758,
1,1899,,,16.620780223322413,
1,1949,,,17.297358191718907,
1,1999,,,13.091295039439181,
1,2049,,,19.693818738728197,
1,2099,,,19.530034254190078,
1,2149,,,16.292696556705966,
1,2199,,,14.41956469823209,
1,2249,,,14.927161988116229,
1,2299,,,15.676484661475206,
1,2349,,,14.722018907941132,
1,2399,,,15.67695542249998,
1,2449,,,18.4764182061811,
1,2499,,,16.197180706114946,
1,2549,,,12.722652151978899,
1,2599,,,14.641945942403598,
1,2649,,,17.624256576277254,
1,2699,,,17.512052019899755,
1,2749,,,18.537744400925288,
1,2799,,,14.900776942978741,
1,2849,,,17.35706887603689,
1,2899,,,16.981332160732233,
1,2949,,,14.820120784791541,
1,2999,,,17.310655862907243,
1,3049,,,16.078978107871926,
1,3099,,,17.44052607822076,
1,3149,,,15.437933077501558,
1,3199,,,14.78712366984428,
1,3249,,,16.682205726098744,
1,3299,,,18.365276431397973,
1,3339,,,,16.755629113808183
1,3339,,16.296280864274053,,
2,3349,,,16.75565919856747,
2,3399,,,16.57329094101431,
2,3449,,,18.69460385678306,
2,3499,,,16.275505338963683,
2,3549,,,16.70864039768228,
2,3599,,,14.853998174931897,
2,3649,,,13.149163434346715,
2,3699,,,13.053498301365808,
2,3749,,,16.664195925695875,
2,3799,,,13.343779332268653,
2,3849,,,17.99912066801557,
2,3899,,,17.247964937300203,
2,3949,,,20.929339077650127,
2,3999,,,14.205351396913892,
2,4049,,,13.453204936197325,
2,4099,,,15.203164071488018,
2,4149,,,16.3515526588048,
2,4199,,,15.947952131236484,
2,4249,,,14.386170851399928,
2,4299,,,15.590251343523,
2,4349,,,21.16570656235476,
2,4399,,,13.098377258010308,
2,4449,,,15.323059386959258,
2,4499,,,16.14366885348831,
2,4549,,,14.597612948858737,
2,4599,,,13.65776890011588,
2,4649,,,13.002895663279867,
2,4699,,,14.303001668434073,
2,4749,,,14.715696273627554,
2,4799,,,16.561406920028897,
2,4849,,,15.188754881053821,
2,4899,,,12.724121098393576,
2,4949,,,16.495556514830668,
2,4999,,,16.276269298336878,
2,5009,,,,16.609509979222008
2,5009,,15.969175489706174,,
3,5049,,,16.825099068711978,
3,5099,,,16.510217979138037,
3,5149,,,13.316972441595103,
3,5199,,,17.639567946516905,
3,5249,,,15.779498447752307,
3,5299,,,13.837894576412621,
3,5349,,,13.084792220262912,
3,5399,,,14.43759789359808,
3,5449,,,15.257530754992022,
3,5499,,,13.751337081734508,
3,5549,,,16.920839173337896,
3,5599,,,15.707064747271069,
3,5649,,,18.408778654302157,
3,5699,,,16.02908953226203,
3,5749,,,20.224188542317005,
3,5799,,,17.52329822997893,
3,5849,,,18.848046472021114,
3,5899,,,15.66936246554593,
3,5949,,,16.792835724076056,
3,5999,,,16.89448825589649,
3,6049,,,18.375160008466064,
3,6099,,,15.62045612811428,
3,6149,,,18.18067561548539,
3,6199,,,17.530472402909393,
3,6249,,,12.786924714176752,
3,6299,,,15.396606735505534,
3,6349,,,13.582367968868692,
3,6399,,,16.2365654826318,
3,6449,,,13.407037268087839,
3,6499,,,16.441727230486528,
3,6549,,,15.462375432845644,
3,6599,,,14.403198000571349,
3,6649,,,14.079226100487784,
3,6679,,,,16.880819829071807
3,6679,,15.795714522641179,,
4,6699,,,15.540049329093534,
4,6749,,,17.34682772892189,
4,6799,,,16.426945002432525,
4,6849,,,15.764134004288545,
4,6899,15.191455754002009,,,
