epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,39.6644276350836,
0,99,,29.03303539853468,
0,149,,33.28337188797975,
0,199,,28.676782117436858,
0,249,,26.67158054317335,
0,299,,25.466254547366745,
0,349,,21.100337628209353,
0,399,,23.291725364921874,
0,449,,22.14000890612982,
0,499,,31.131075349003588,
0,549,,22.795751055003485,
0,599,,24.571519503463996,
0,649,,33.26749268963721,
0,699,,22.638560125493843,
0,749,,17.52340681996829,
0,799,,18.21864739039814,
0,849,,18.563608240783218,
0,899,,12.886924312764265,
0,949,,18.006295582394934,
0,999,,15.354190131655534,
0,1049,,18.483642642898023,
0,1099,,20.56487215362249,
0,1149,,19.540219581240297,
0,1199,,15.767180817382783,
0,1249,,16.382284323047497,
0,1299,,19.724775806317552,
0,1349,,14.972971767692874,
0,1399,,24.102379823974662,
0,1449,,14.997370369171314,
0,1499,,13.373743466912575,
0,1549,,12.35629288382001,
0,1599,,25.45466223074811,
0,1649,,22.395108994873596,
0,1699,,13.722237673005548,
0,1749,,12.400041962200891,
0,1799,,12.786124946546032,
0,1849,,20.338976154838978,
0,1899,,18.33291847511021,
0,1949,,14.735248163733456,
0,1999,,20.790633975430616,
0,2049,,15.872167820853223,
0,2099,,18.456050111788272,
0,2149,,14.016452218870608,
0,2199,,14.227952530058673,
0,2249,,14.726331692986761,
0,2299,,16.336688602840617,
0,2349,,18.574353883060784,
0,2399,,17.4706030064505,
0,2449,,14.104312798838102,
0,2499,,15.566265812087847,
0,2549,,10.262731026545808,
0,2599,,13.621522586827162,
0,2649,,21.829551685112285,
0,2699,,19.851425940991426,
0,2749,,17.45526375740098,
0,2799,,13.675532113951103,
0,2849,,12.199911237604654,
0,2899,,9.94175949990172,
0,2949,,14.7139280693114,
0,2999,,20.96301252588316,
0,3049,,16.256393388807076,
0,3099,,13.504659357430818,
0,3149,,17.822196570806113,
0,3199,,8.705353317551625,
0,3249,,11.710742185224849,
0,3299,,16.28906659596485,
0,3349,,20.069345480678443,
0,3399,,11.114658468354007,
0,3449,,15.388627871974055,
0,3499,,13.0838367516357,
0,3549,,30.313234885782308,
0,3599,,16.72754117684445,
0,3649,,9.71423390825992,
0,3699,,18.14864424157355,
0,3749,,15.50767942761334,
0,3799,,15.310598520864328,
0,3849,,12.106878639691704,
0,3899,,14.893951475445823,
0,3949,,11.819406747759002,
0,3999,,13.095107694387867,
0,4049,,18.44340957286019,
0,4099,,13.143767775499526,
0,4149,,23.87351234002601,
0,4199,,12.788716080598856,
0,4249,,27.08658298473783,
0,4299,,20.732200022505502,
0,4349,,18.31782484095323,
0,4399,,19.411195888854884,
0,4449,,13.566730767959633,
0,4499,,17.273342656234796,
0,4549,,18.385549513150554,
0,4599,,19.022350444873744,
0,4649,,13.93298679693268,
0,4699,,16.40547966325351,
0,4749,,16.99921434049788,
0,4799,,20.69564177646499,
0,4849,,19.774087333833158,
0,4899,,19.638050473472596,
0,4949,,8.134140267290643,
0,4999,,23.82379525730268,
0,5049,,14.309195560915173,
0,5099,,10.984113795184404,
0,5149,,14.033191104331994,
0,5199,,11.629548086510518,
0,5249,,16.883257770951378,
0,5299,,14.576541369517784,
0,5349,,10.466627404133757,
0,5399,,12.509741924409992,
0,5449,,15.361018689558335,
0,5499,,11.838915856135507,
0,5549,,13.65196914452758,
0,5599,,16.013896308868983,
0,5649,,15.738168776119625,
0,5699,,18.633831223801366,
0,5749,,12.967143446051676,
0,5799,,10.539393879809229,
0,5849,,21.15683141088927,
0,5899,,12.733267769359587,
0,5949,,15.23554788116783,
0,5999,,15.517207858875356,
0,6049,,17.069363173404675,
0,6099,,17.750528828559307,
0,6149,,13.815609897137733,
0,6199,,10.68501485886821,
0,6249,,18.33525279451259,
0,6299,,11.47265995270224,
0,6349,,13.612030184200588,
0,6399,,22.64386211475349,
0,6449,,17.314357076546294,
0,6499,,13.949183213557212,
0,6549,,10.000357377572982,
0,6599,,16.70561567555618,
0,6649,,12.340066121555047,
0,6681,,,14.85614542625484
0,6681,17.34899410095662,,
1,6699,,12.427132250974456,
1,6749,,9.204121183435564,
1,6799,,15.6231263622814,
1,6849,,16.565970503444557,
1,6899,,15.445760628234947,
1,6949,,13.226410682201712,
1,6999,,18.32978955533413,
1,7049,,16.768644391762983,
1,7099,,11.364678615414647,
1,7149,,9.66446409453177,
1,7199,,20.848995822991757,
1,7249,,19.50228038740856,
1,7299,,13.996429137570596,
1,7349,,14.670036058957699,
1,7399,,11.171002158950088,
1,7449,,12.243086156382496,
1,7499,,13.447115947592039,
1,7549,,10.717574820107552,
1,7599,,15.110682294587981,
1,7649,,10.419969103863636,
1,7699,,13.296711043841217,
1,7749,,15.695667530029894,
1,7799,,14.955093506579551,
1,7849,,10.83752827821245,
1,7899,,12.450499286689663,
1,7949,,13.043977839769566,
1,7999,,14.159126566639209,
1,8049,,12.924727196229618,
1,8099,,10.518844792872915,
1,8149,,12.179879781492737,
1,8199,,12.381007528499184,
1,8249,,15.55515950000645,
1,8299,,7.831122515670378,
1,8349,,15.704917579543132,
1,8399,,19.502124736858402,
1,8449,,9.956260491478933,
1,8499,,10.78351717393324,
1,8549,,7.163375446193286,
1,8599,,18.148506485434908,
1,8649,,12.129875434245683,
1,8699,,10.485230168894327,
1,8749,,20.196328311183787,
1,8799,,13.079281867549668,
1,8849,,21.860333162840252,
1,8899,,14.893958066050212,
1,8949,,9.129738232443852,
1,8999,,12.758287585534386,
1,9049,,17.6409693305812,
1,9099,,13.087320398960212,
1,9149,,12.85688810892255,
1,9199,,13.446137316533683,
1,9249,,272.6581839706511,
1,9299,,11.010338951929322,
1,9349,,20.7589071692543,
1,9399,,20.925591005106256,
1,9449,,10.275511731599668,
1,9499,,12.177735112484095,
1,9549,,17.383825686239405,
1,9599,,13.463223103360228,
1,9649,,9.923760853162733,
1,9699,,7.312427573079272,
1,9749,,19.409135014775195,
1,9799,,12.954384899452041,
1,9849,,18.77825368396107,
1,9899,,15.847532057136576,
1,9949,,22.129829702142622,
1,9999,,11.26126500375706,
1,10049,,14.82173229020865,
1,10099,,11.66666539614019,
1,10149,,10.789965653593878,
1,10199,,14.577013967305568,
1,10249,,13.708989349466654,
1,10299,,24.43905620846064,
1,10349,,16.49205190612043,
1,10399,,17.476173558368643,
1,10449,,19.574989216479196,
1,10499,,10.218039210862988,
1,10549,,24.718665376312174,
1,10599,,11.328854837392214,
1,10649,,14.389343898485937,
1,10699,,15.771104879336834,
1,10749,,11.015632786770187,
1,10799,,17.772514231531694,
1,10849,,10.39105201145224,
1,10899,,12.483742204367724,
1,10949,,18.717983238194535,
1,10999,,15.160744990298232,
1,11049,,18.91516563039903,
1,11099,,14.216188495606044,
1,11149,,13.986555897407428,
1,11199,,20.61016131630827,
1,11249,,11.967081039519112,
