epoch,step,test_loss,train_loss_epoch,train_loss_step,val_loss
0,49,,,35.854211746820916,
0,99,,,23.008328350839484,
0,149,,,24.458463870527513,
0,199,,,25.582686232712383,
0,249,,,13.568983806054161,
0,299,,,18.150906367510913,
0,349,,,13.652188220997164,
0,399,,,15.20357344922303,
0,449,,,15.222205425365956,
0,499,,,20.3384362079818,
0,549,,,22.652552264230145,
0,599,,,19.3620386742558,
0,649,,,20.48099517415212,
0,699,,,21.291385593823332,
0,749,,,24.834786761544915,
0,799,,,25.1728983038648,
0,849,,,13.201907113992604,
0,899,,,10.889764153121872,
0,949,,,11.418658228948344,
0,999,,,20.933633206970548,
0,1049,,,9.003029421094979,
0,1099,,,14.976025559085187,
0,1149,,,21.700104621951816,
0,1199,,,21.00265410940291,
0,1249,,,23.79796835268359,
0,1299,,,12.30517276784239,
0,1349,,,13.667207441062027,
0,1399,,,19.44506167274824,
0,1449,,,16.793277380850178,
0,1499,,,12.903569887072745,
0,1549,,,17.328305698482914,
0,1599,,,17.42948064910903,
0,1649,,,14.828385528293037,
0,1699,,,10.575792984556982,
0,1749,,,20.59199003884746,
0,1799,,,17.710645352460396,
0,1849,,,15.784080215480733,
0,1899,,,17.065806988890234,
0,1949,,,14.361247187075222,
0,1999,,,17.263944639595195,
0,2049,,,17.652052830095514,
0,2099,,,16.51105080451336,
0,2149,,,11.334899503140804,
0,2199,,,15.997114288775823,
0,2249,,,8.762929065587244,
0,2299,,,8.555926009486878,
0,2349,,,20.91145004064296,
0,2399,,,17.305328765588946,
0,2449,,,14.281764783375703,
0,2499,,,14.103486436052986,
0,2549,,,20.493920449608083,
0,2599,,,14.250162425057724,
0,2649,,,25.34741067442682,
0,2699,,,16.603011768337936,
0,2749,,,10.756741739553462,
0,2799,,,14.841201570325218,
0,2849,,,18.028986206250313,
0,2899,,,16.58117154287014,
0,2949,,,15.763731157676762,
0,2999,,,20.71172824761552,
0,3049,,,11.820442187812386,
0,3099,,,17.526438080947322,
0,3149,,,8.824029357977965,
0,3199,,,13.05725549120443,
0,3249,,,15.935910160189872,
0,3299,,,11.161934825839083,
0,3349,,,17.69231599390875,
0,3399,,,11.558360623216059,
0,3449,,,10.448272544286638,
0,3499,,,15.537280786162432,
0,3549,,,20.881466864456996,
0,3599,,,13.66011842658342,
0,3649,,,19.40539503822468,
0,3699,,,12.107053174816656,
0,3749,,,20.303528319463034,
0,3799,,,11.688368508979597,
0,3849,,,10.168169503704213,
0,3899,,,10.482091892996856,
0,3949,,,18.793741523297285,
0,3999,,,11.976732117501587,
0,4049,,,18.22179289115155,
0,4099,,,11.100596046840412,
0,4149,,,17.229448495157612,
0,4199,,,11.810068410854623,
0,4249,,,14.915797298249595,
0,4299,,,15.337523569918712,
0,4349,,,9.397279335959169,
0,4399,,,11.42766416010427,
0,4449,,,15.439723292457316,
0,4499,,,21.31112719444619,
0,4549,,,15.658706768062313,
0,4599,,,14.916217223013142,
0,4649,,,16.474532095131778,
0,4699,,,10.642203201760168,
0,4749,,,9.835554349160049,
0,4799,,,14.846958115174127,
0,4849,,,12.587126627929344,
0,4899,,,16.639320419931774,
0,4949,,,8.620307819993153,
0,4999,,,13.115699675199707,
0,5049,,,18.455235807447224,
0,5099,,,10.673904521917382,
0,5149,,,11.276831881061664,
0,5199,,,8.685875637989511,
0,5249,,,11.949477960339017,
0,5299,,,11.530500963715395,
0,5349,,,29.20967942759884,
0,5399,,,10.481492239242465,
0,5449,,,10.324509039148715,
0,5499,,,11.324637633311383,
0,5549,,,14.916344978158078,
0,5599,,,25.064664004578496,
0,5649,,,12.060992043936942,
0,5699,,,10.347802026922432,
0,5749,,,13.656863719928502,
0,5799,,,14.818780063348573,
0,5849,,,13.0833362882527,
0,5899,,,9.533965163144114,
0,5949,,,13.344285938969739,
0,5999,,,17.12856955770764,
0,6049,,,22.00779234682244,
0,6099,,,11.550163171440547,
0,6149,,,11.825482750701529,
0,6199,,,9.254039538960804,
0,6249,,,12.938681524127386,
0,6299,,,21.957820446074322,
0,6349,,,15.652461683258343,
0,6399,,,14.569067335186347,
0,6449,,,9.015884541519782,
0,6499,,,13.325138750440226,
0,6549,,,18.528707106396173,
0,6599,,,13.945112940846682,
0,6649,,,11.81609549704751,
0,6681,,,,13.857317987486828
0,6681,,15.75083415908843,,
1,6699,,,15.586614206993318,
1,6749,,,9.708584256710473,
1,6799,,,10.757154717639711,
1,6849,,,16.83713268092229,
1,6899,,,12.633710176041818,
1,6949,,,15.033174994830652,
1,6999,,,16.309348377543834,
1,7049,,,13.701117240242997,
1,7099,,,10.428248037412526,
1,7149,,,14.640762839086598,
1,7199,,,16.20687707615674,
1,7249,,,10.625023231276124,
1,7299,,,19.989307641414868,
1,7349,,,11.088889361257321,
1,7399,,,18.547195470492355,
1,7449,,,12.470500497908692,
1,7499,,,16.647881014389913,
1,7549,,,18.13305100771236,
1,7599,,,11.681321867915711,
1,7649,,,13.386969936885194,
1,7699,,,13.894303414373239,
1,7749,,,16.815603203602965,
1,7799,,,7.7400123461028,
1,7849,,,10.345878536999303,
1,7899,,,12.295755133595627,
1,7949,,,11.373677750377626,
1,7999,,,15.88882541471298,
1,8049,,,17.987363089704644,
1,8099,,,18.69138817422321,
1,8149,,,9.729816179453575,
1,8199,,,11.070576318659146,
1,8249,,,14.729722293829814,
1,8299,,,17.874126561261434,
1,8349,,,12.430384337240639,
1,8399,,,14.992230171801094,
1,8449,,,21.42858567332091,
1,8499,,,14.130061185115752,
1,8549,,,9.830163932937047,
1,8599,,,17.090670939920187,
1,8649,,,9.916027613179107,
1,8699,,,13.213887295129009,
1,8749,,,15.28255864787673,
1,8799,,,16.316485981442224,
1,8849,,,15.450687543550515,
1,8899,,,13.459348850683526,
1,8949,,,12.64842627227889,
1,8999,,,10.256995263805546,
1,9049,,,13.750354365178518,
1,9099,,,15.869763894471795,
1,9149,,,13.227127317992538,
1,9199,,,10.343975957195765,
1,9249,,,20.292007699470183,
1,9299,,,12.106728415544868,
1,9349,,,5.354148931320305,
1,9399,,,10.166032358278407,
1,9449,,,6.74941565507638,
1,9499,,,12.031796890823667,
1,9549,,,16.054313621122922,
1,9599,,,25.581572723576976,
1,9649,,,12.21561842700562,
1,9699,,,12.37688119903493,
1,9749,,,8.79726657828816,
1,9799,,,14.725658045571958,
1,9849,,,15.071862597319914,
1,9899,,,13.32312900281488,
1,9949,,,10.278668858349548,
1,9999,,,8.599207263455975,
1,10049,,,11.638908814312895,
