epoch,step,test_loss,train_loss_epoch,train_loss_step,val_loss
0,49,,,29.05449776666322,
0,99,,,31.876157205437924,
0,149,,,21.50980172237172,
0,199,,,17.009023123579013,
0,249,,,21.673300973109033,
0,299,,,19.35389952539195,
0,349,,,17.92223119303018,
0,399,,,17.774202383176032,
0,449,,,13.22297484934964,
0,499,,,20.774736117740062,
0,549,,,22.82752875421027,
0,599,,,13.414730458097168,
0,649,,,22.04654677350243,
0,699,,,14.467648736682559,
0,749,,,14.300945669618724,
0,799,,,14.586450769945047,
0,849,,,26.69195832367251,
0,899,,,25.137601761229362,
0,949,,,13.65394521208822,
0,999,,,13.430567265146724,
0,1049,,,28.1894391111406,
0,1099,,,13.93406112518435,
0,1149,,,22.136879753106296,
0,1199,,,13.208734463201491,
0,1249,,,16.589573502778194,
0,1299,,,10.937220427167889,
0,1349,,,18.427449885638854,
0,1399,,,14.070391270235879,
0,1449,,,17.699584167391976,
0,1499,,,12.754694596018897,
0,1549,,,17.214315278408037,
0,1599,,,18.23890145787721,
0,1649,,,15.6783998007424,
0,1699,,,14.581968194134816,
0,1749,,,10.359515543071202,
0,1799,,,13.739451635799288,
0,1849,,,19.584128870457413,
0,1899,,,13.929354442231864,
0,1949,,,20.703092997014572,
0,1999,,,15.912117847016138,
0,2049,,,15.008895122138215,
0,2099,,,11.822285935779716,
0,2149,,,9.826888781561248,
0,2199,,,17.7026765455416,
0,2249,,,22.06633946046764,
0,2299,,,16.48240642937632,
0,2349,,,12.108462581989766,
0,2399,,,14.71667016762052,
0,2449,,,14.383642284839503,
0,2499,,,18.016334220874754,
0,2549,,,18.129145772510068,
0,2599,,,15.243098218234554,
0,2649,,,12.968465541508277,
0,2699,,,20.23715717624924,
0,2749,,,12.04249746126892,
0,2799,,,11.881450437402972,
0,2849,,,18.140363464662236,
0,2899,,,8.182686675099639,
0,2949,,,14.964202922533298,
0,2999,,,22.54714054561658,
0,3049,,,18.54703061052249,
0,3099,,,15.700075628770778,
0,3149,,,7.840628517133046,
0,3199,,,16.42432778357451,
0,3249,,,10.014824807967244,
0,3299,,,15.411908009708872,
0,3349,,,23.092771944187767,
0,3399,,,12.903333767863002,
0,3449,,,12.695358850354433,
0,3499,,,19.187708892806413,
0,3549,,,21.340583693598063,
0,3599,,,15.10504764368304,
0,3649,,,12.083224470283444,
0,3699,,,16.645932315099728,
0,3749,,,10.13594924418729,
0,3799,,,12.514843969687496,
0,3849,,,13.80239127251416,
